5.814764, 1.355577, 5.482342
3.496476, 7.436973, 5.960752
-3.342354, 3.438499, 7.829481
5.611221, 3.9659, 7.052636
5.364352, 1.760578, 7.580826
3.7553, 1.593814, 7.082421
-1.707096, 1.752374, 6.721015
-4.267105, 7.107819, 1.5753
1.613602, 3.921767, 2.140763
0.4370174, 5.084867, 3.516603
4.84788, 7.734559, 2.653372
-4.763224, 5.802311, 6.624115
5.594845, 6.20639, 1.243035
3.697757, 0.3361645, 2.238285
-3.0547, 1.828438, 1.269823
-2.375592, 2.75196, 0.3143425
3.541067, 7.055427, 7.16845
1.867714, 7.884624, 2.468956
-3.835652, 7.690139, 6.758007
3.303015, 2.243414, 5.385195
-4.572123, 5.179242, 5.846271
-0.8226719, 6.603916, 4.605815
-0.456646, 1.662439, 1.597057
5.971863, 0.08026695, 4.740664
-3.441311, 4.83223, 0.06018066
0.1589994, 6.51875, 4.397284
4.509178, 6.752816, 0.2618427
4.055639, 1.000179, 4.966868
-5.312179, 3.546123, 7.302361
-1.040067, 4.42053, 6.157393
