-2.764132, 3.324103, 4.291541
-0.4073477, 9.700743, 2.261115
5.606014, 9.233451, 1.642168
3.176917, 6.217424, 4.878683
-5.712875, 8.849887, 4.159341
-1.495973, 5.026929, 4.576856
-4.846264, 8.114305, 1.288219
5.9491, 2.392062, 3.788748
0.585948, 9.951178, 5.085392
3.337991, 0.3285646, 5.862288
-3.722742, 8.905165, 0.8134518
-3.197666, 1.486745, 3.979206
-5.986458, 5.473134, 1.640889
1.079849, 9.513908, 0.8935082
-5.466908, 4.021926, 2.086251
-3.973303, 3.893285, 4.904688
2.591057, 3.963224, 4.327299
-1.538364, 8.632998, 3.602087
2.1913, 1.580613, 1.646219
-2.546143, 1.999497, 0.6645477
3.422066, 9.019209, 1.567634
2.037795, 6.048157, 4.560758
3.038781, 6.069703, 5.555459
0.4168587, 5.392826, 4.380652
-1.774387, 5.497904, 1.597188
2.346603, 5.175974, 2.857265
5.148694, 3.81282, 2.241212
2.382738, 3.970075, 2.766742
3.366121, 5.170755, 3.39419
4.0923, 3.59441, 2.142708
5.78424, 5.89712, 1.948622
0.8871756, 0.1194906, 4.9934
3.389142, 6.60895, 3.037722
-4.27166, 1.01353, 1.492144
-2.791189, 6.915189, 2.400455
-1.022216, 1.667491, 3.121204
-0.2493505, 3.511601, 3.453892
-0.7317705, 4.855885, 5.033857
-2.843573, 8.953643, 1.697696
0.01834393, 0.6915343, 5.0706
2.527944, 1.771766, 1.73824
-2.16068, 7.238479, 3.009861
2.709187, 1.683047, 2.442984
-3.364969, 7.387705, 1.095304
-5.897322, 1.051723, 2.864491
3.015106, 9.485195, 2.505131
0.9021158, 4.058552, 3.028774
-1.685507, 4.117465, 2.599719
4.443581, 4.88271, 0.1479042
-5.604771, 8.350898, 4.27067
2.2134, 9.72584, 5.672451
1.309425, 2.241924, 1.629723
-5.20002, 3.071442, 1.281972
4.898257, 5.716156, 2.825991
3.932962, 8.815527, 4.658215
3.0622, 6.162228, 0.4145193
5.449525, 3.23526, 2.290527
3.055652, 9.723036, 1.126084
2.684293, 9.519592, 4.288692
-1.01093, 0.319314, 0.02478075
4.464498, 1.388202, 2.828667
-4.988442, 3.922203, 1.906643
-4.80017, 4.182415, 2.23049
-4.262727, 9.263676, 1.827831
2.474478, 1.568041, 2.380133
-4.51585, 0.4740274, 4.844987
5.585199, 5.793519, 4.871253
-1.545786, 9.725276, 3.912115
-5.626164, 7.19077, 2.463038
2.621638, 5.624012, 2.241818
-1.500056, 5.034549, 5.749705
4.951708, 8.766662, 0.874109
0.6389761, 1.822772, 0.7488034
1.5572, 4.273882, 0.1723373
2.450845, 8.598206, 5.248306
-0.449522, 3.589999, 5.846358
4.541797, 2.643172, 0.2877903
4.124702, 8.506221, 3.052263
2.241224, 8.784559, 5.912049
4.998028, 9.48339, 0.8473256
-3.390681, 7.540007, 0.5517397
0.6961079, 9.062275, 1.791635
5.273, 0.1847064, 5.378544
4.110186, 1.531651, 0.2987058
-5.543264, 7.662281, 1.643413
-5.007214, 4.268904, 0.5997562
-3.252457, 8.961271, 0.9784119
