3.063974, 5.086816, 0.9664536
3.616264, 8.453955, 4.95778
4.753445, 1.502168, 0.5409994
-4.390572, 4.168591, 1.46653
-1.010587, 0.1462829, 3.747174
-5.595839, 5.777209, 4.381872
-1.660789, 3.747812, 4.442166
-1.423306, 2.302519, 3.250727
-1.797179, 1.590136, 4.726421
-1.314319, 4.46716, 2.921975
-3.780918, 7.882793, 5.198964
2.968634, 1.426169, 3.11026
4.185076, 5.105546, 0.7818782
1.189781, 3.913036, 3.00001
-3.418307, 5.376729, 0.9692817
3.989379, 7.902208, 0.2615218
-3.487916, 4.184402, 5.405951
3.979383, 1.107051, 2.342924
-4.051144, 6.268845, 2.998168
3.665911, 8.623914, 1.125016
-5.994827, 5.7161, 4.083606
1.65416, 9.246129, 0.4377258
0.3837729, 8.469032, 4.50963
4.523672, 4.501392, 3.034261
5.848562, 7.446818, 2.990462
3.893944, 5.531845, 0.5400939
2.29581, 4.275004, 5.376273
2.10938, 5.661369, 2.039846
-4.011358, 2.530841, 5.042456
1.565035, 8.806387, 2.539592
3.228933, 9.853611, 0.7315028
3.800228, 4.341058, 4.393411
2.365982, 2.63439, 0.2457976
0.4690323, 6.535439, 0.3571765
5.233479, 7.592095, 3.116782
4.15376, 6.596684, 4.565453
-2.306953, 9.40897, 5.381554
4.956777, 8.044619, 3.631354
4.324203, 4.898286, 3.244519
3.427003, 7.515126, 0.2628114
-1.40898, 6.162668, 5.634244
-3.177593, 4.047187, 2.28618
4.953241, 1.715242, 4.143445
-4.582048, 1.457635, 3.443545
-2.744658, 4.095088, 1.997149
-2.036457, 8.83315, 5.289641
2.389766, 8.53759, 3.751103
0.1053162, 5.151644, 1.509809
2.146674, 6.827191, 1.411768
-2.986136, 5.819297, 1.777753
-1.822538, 0.5841506, 3.649546
-1.100442, 9.105197, 3.680493
-5.589956, 0.2604318, 0.9019475
5.383258, 1.043261, 2.773154
3.030816, 4.147983, 2.411946
-1.24124, 9.760036, 4.494841
5.026627, 1.778859, 2.853219
-5.204201, 1.384776, 4.686193
-5.581833, 2.25879, 4.969132
-1.064902, 8.822708, 5.416779
0.6845675, 1.542906, 1.484269
2.910165, 7.454161, 5.671448
-4.47962, 9.776736, 1.735018
-4.577032, 9.692013, 5.422644
-4.161467, 5.542254, 2.821595
3.504549, 1.359018, 3.425753
0.5881596, 0.4152286, 2.337192
-5.357714, 7.764692, 3.083928
-3.502959, 4.281707, 1.029317
4.027883, 6.944947, 1.852877
3.174206, 6.331018, 4.524944
5.905107, 0.6683552, 2.355827
5.968067, 9.519073, 4.860392
0.9751415, 7.548566, 4.811412
-2.03616, 0.1602662, 0.5422168
2.129266, 1.296375, 2.912223
-2.495263, 3.721525, 0.5693107
-4.9828, 5.172715, 2.986043
1.282105, 6.733356, 4.47084
-1.37938, 2.210582, 2.822734
0.08771229, 2.791713, 1.228364
3.997156, 7.926455, 1.908825
-4.1577, 2.252755, 5.143946
3.063248, 9.618423, 5.898203
5.116559, 9.651707, 0.2432992
-1.284115, 8.151138, 1.067671
2.58814, 1.998571, 1.53
2.392403, 3.073012, 4.97516
-4.308027, 4.586673, 5.172836
2.484611, 8.153377, 2.114657
-0.209054, 3.180809, 2.749533
-4.010294, 5.762441, 5.995724
-2.828475, 5.154948, 0.448107
-0.6669378, 7.823149, 1.29202
2.615398, 5.526802, 2.920693
-1.319734, 7.599722, 1.972012
1.839748, 7.169298, 5.455299
-4.658323, 0.204612, 3.182992
-5.639337, 5.16136, 3.244124
5.311098, 5.35152, 3.293596
-2.961237, 6.0654, 3.539102
5.90316, 5.245399, 0.3788402
1.67711, 5.29102, 3.611459
0.8411331, 8.965559, 3.449629
4.792761, 6.616676, 2.749241
-1.514304, 4.980187, 5.062122
-3.797015, 5.528264, 1.650908
-1.907957, 7.054676, 1.981297
4.109832, 2.182313, 4.177514
-5.298813, 3.073655, 3.810109
-5.750969, 1.19084, 2.624454
-2.950332, 0.4138637, 2.209341
0.3033504, 6.464674, 5.422799
-4.342215, 2.647405, 1.214173
1.118701, 2.677193, 0.3128042
4.07343, 6.740844, 0.8707666
-4.554335, 3.016912, 0.09026456
2.251465, 5.877287, 4.073705
4.154099, 8.741126, 5.148916
-2.761762, 2.179104, 0.9722157
-0.3056364, 8.528785, 1.104782
-2.998985, 0.2072179, 4.958532
-0.38062, 4.330836, 4.101326
-2.943682, 2.024943, 0.6352315
-1.790629, 2.599556, 3.62203
5.681685, 4.880138, 5.879571
-5.606194, 8.224305, 4.65584
-2.022581, 2.81709, 4.252014
0.07009888, 8.446676, 2.886943
-4.676283, 5.061286, 1.634418
1.940531, 0.6845605, 1.996072
-1.287161, 9.348655, 1.717989
1.835924, 3.808892, 4.293436
0.06139946, 9.962197, 5.096937
-2.315863, 3.105721, 2.791149
0.7624664, 0.1217437, 4.048853
3.018472, 0.9799993, 0.5666234
3.437533, 6.008292, 0.7803311
1.560712, 7.557515, 0.4191642
0.6401014, 4.046733, 2.708278
3.762586, 7.777896, 3.175633
3.379747, 8.258013, 0.3023622
-1.089803, 3.305692, 4.234919
0.686655, 8.353165, 2.514817
